                                Title: B2B billing analysis Spain      Country: Spain,,,,,,,,,,,,,,,,,,,,,,
                                Description: B2B analysis,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
                                Period: Billing from 2010-07-01 to 2014-07-31,,,,,,,,,,,,,,,,,,,,,,
                                Run date: 01Aug2014,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Country,Ctry code,Customer,Boarding date,Cust nbr,Inv nbr,Inv date,Due date,Inv tot amt,Revtype,Settled date,Pmt delay,Status,Rundate,Disputenumber,Status2,Startdate,Enddate,Dispreasoncode,Dispreasoncodedesc,Invdisputedate,Resdate,Paper / Electronic
Portugal,838,Unilever,2013-06-06,00045155,  FNL4119418,10-12-2010,01-01-2011,109.17,TLA,13-05-2011,132,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4119419,10-12-2010,01-01-2011,185.77,TLA,28-01-2011,27,Settled,31-07-2014,,,,,,,,,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4119485,16-12-2010,15-01-2011,180.94,TLA,13-05-2011,118,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4119486,16-12-2010,15-01-2011,153.07,TLA,13-05-2011,118,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4119487,16-12-2010,15-01-2011,"1,305.92",TLA,13-05-2011,118,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4119488,16-12-2010,15-01-2011,"1,305.92",TLA,13-05-2011,118,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4119515,17-12-2010,16-01-2011,525.55,TLA,13-05-2011,117,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4119516,17-12-2010,16-01-2011,525.55,TLA,13-05-2011,117,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00055233,  FIG9500149,10-01-2011,11-03-2011,"23,653.22",GTS,18-02-2011,-21,Settled,31-07-2014,,,,,,,,,Paper invoice
Portugal,838,Unilever,2013-06-06,00055233,  FIG9500150,10-01-2011,11-03-2011,"1,64,200.43",GTS,18-02-2011,-21,Settled,31-07-2014,,,,,,,,,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4101137,10-01-2011,09-02-2011,426.91,TLA,13-05-2011,93,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4101138,10-01-2011,09-02-2011,525.55,TLA,13-05-2011,93,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4101139,10-01-2011,09-02-2011,54.59,TLA,13-05-2011,93,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4101140,10-01-2011,09-02-2011,180.94,TLA,13-05-2011,93,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4101141,10-01-2011,09-02-2011,"1,305.92",TLA,13-05-2011,93,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4101142,10-01-2011,09-02-2011,153.07,TLA,13-05-2011,93,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4101143,10-01-2011,09-02-2011,60.42,TLA,13-05-2011,93,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00055233,  FIG9500543,02-02-2011,03-04-2011,"1,64,200.54",GTS,17-03-2011,-17,Settled,31-07-2014,,,,,,,,,Paper invoice
Portugal,838,Unilever,2013-06-06,00055233,  FIG9500544,02-02-2011,03-04-2011,"23,653.10",GTS,14-03-2011,-20,Settled,31-07-2014,,,,,,,,,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4102489,07-02-2011,09-03-2011,426.91,TLA,13-05-2011,65,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4102490,07-02-2011,09-03-2011,525.55,TLA,13-05-2011,65,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4102491,07-02-2011,09-03-2011,54.59,TLA,13-05-2011,65,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4102492,07-02-2011,09-03-2011,180.94,TLA,13-05-2011,65,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4102493,07-02-2011,09-03-2011,"1,305.92",TLA,13-05-2011,65,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4102494,07-02-2011,09-03-2011,153.07,TLA,13-05-2011,65,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4102495,07-02-2011,09-03-2011,60.42,TLA,13-05-2011,65,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00055233,  FIG9501155,02-03-2011,01-05-2011,"23,819.80",GTS,07-04-2011,-24,Settled,31-07-2014,,,,,,,,,Paper invoice
Portugal,838,Unilever,2013-06-06,00055233,  FIG9501156,02-03-2011,01-05-2011,"18,815.10",GTS,14-04-2011,-17,Settled,31-07-2014,,,,,,,,,Paper invoice
Portugal,838,Unilever,2013-06-06,00055233,  FIG9501218,04-03-2011,03-05-2011,"1,80,554.69",GTS,14-04-2011,-19,Settled,31-07-2014,,,,,,,,,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104014,08-03-2011,07-04-2011,426.91,TLA,13-05-2011,36,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104015,08-03-2011,07-04-2011,525.55,TLA,13-05-2011,36,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104016,08-03-2011,07-04-2011,54.59,TLA,13-05-2011,36,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104017,08-03-2011,07-04-2011,180.94,TLA,13-05-2011,36,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104018,08-03-2011,07-04-2011,"1,305.92",TLA,13-05-2011,36,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104019,08-03-2011,07-04-2011,153.07,TLA,13-05-2011,36,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104020,08-03-2011,07-04-2011,60.42,TLA,13-05-2011,36,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00055233,  FIG9501886,04-04-2011,03-06-2011,"24,592.63",GTS,07-07-2011,34,Settled,31-07-2014,,,,,,,,,Paper invoice
Portugal,838,Unilever,2013-06-06,00055233,  FIG9501887,04-04-2011,03-06-2011,"23,653.22",GTS,19-05-2011,-15,Settled,31-07-2014,,,,,,,,,Paper invoice
Portugal,838,Unilever,2013-06-06,00055233,  FIG9501888,04-04-2011,03-06-2011,"1,77,735.71",GTS,19-05-2011,-15,Settled,31-07-2014,,,,,,,,,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104356,04-04-2011,04-05-2011,"2,004.30",TLA,29-07-2011,86,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   21/7/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104356,04-04-2011,04-05-2011,"2,004.30",TLA,29-07-2011,86,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104357,04-04-2011,04-05-2011,"2,004.30",TLA,10-06-2011,37,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104358,04-04-2011,04-05-2011,662.71,TLA,10-06-2011,37,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104359,04-04-2011,04-05-2011,662.71,TLA,10-06-2011,37,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104734,05-04-2011,01-05-2011,426.91,TLA,10-06-2011,40,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104735,05-04-2011,01-05-2011,525.55,TLA,10-06-2011,40,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104736,05-04-2011,01-05-2011,54.59,TLA,10-06-2011,40,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104737,05-04-2011,01-05-2011,180.94,TLA,10-06-2011,40,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104738,05-04-2011,01-05-2011,"1,305.92",TLA,10-06-2011,40,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104739,05-04-2011,01-05-2011,153.07,TLA,10-06-2011,40,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104740,05-04-2011,01-05-2011,60.42,TLA,10-06-2011,40,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104741,05-04-2011,01-05-2011,"2,004.30",TLA,10-06-2011,40,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104742,05-04-2011,01-05-2011,662.71,TLA,10-06-2011,40,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104743,05-04-2011,01-05-2011,545.41,TLA,10-06-2011,40,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4104744,05-04-2011,01-05-2011,"1,622.19",TLA,10-06-2011,40,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4105514,13-04-2011,13-05-2011,540.24,TLA,17-06-2011,35,Settled,31-07-2014,000008591,CLOSED,2011-04-25,2011-05-06,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-04-25,    6/5/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00055233,  FIG9502377,03-05-2011,02-07-2011,"23,653.22",GTS,10-06-2011,-22,Settled,31-07-2014,,,,,,,,,Paper invoice
Portugal,838,Unilever,2013-06-06,00055233,  FIG9502378,03-05-2011,02-07-2011,"1,77,928.45",GTS,14-07-2011,12,Settled,31-07-2014,,,,,,,,,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4106044,04-05-2011,03-06-2011,426.91,TLA,29-07-2011,56,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   21/7/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4106045,04-05-2011,03-06-2011,525.55,TLA,29-07-2011,56,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   21/7/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4106046,04-05-2011,03-06-2011,54.59,TLA,29-07-2011,56,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   21/7/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4106047,04-05-2011,03-06-2011,180.94,TLA,29-07-2011,56,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   21/7/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4106048,04-05-2011,03-06-2011,"1,305.92",TLA,29-07-2011,56,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   21/7/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4106049,04-05-2011,03-06-2011,153.07,TLA,29-07-2011,56,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   21/7/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4106050,04-05-2011,03-06-2011,60.42,TLA,29-07-2011,56,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   21/7/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4106051,04-05-2011,03-06-2011,"2,004.30",TLA,29-07-2011,56,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   21/7/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4106052,04-05-2011,03-06-2011,662.71,TLA,29-07-2011,56,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   21/7/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4106053,04-05-2011,03-06-2011,545.41,TLA,29-07-2011,56,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   21/7/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4106054,04-05-2011,03-06-2011,"1,622.19",TLA,29-07-2011,56,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   21/7/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4106055,04-05-2011,03-06-2011,540.24,TLA,29-07-2011,56,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   21/7/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4106056,04-05-2011,03-06-2011,"6,211.52",TLA,29-07-2011,56,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   21/7/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4106057,04-05-2011,03-06-2011,269.63,TLA,29-07-2011,56,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   21/7/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4106058,04-05-2011,03-06-2011,"3,436.16",TLA,29-07-2011,56,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   21/7/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4106059,04-05-2011,03-06-2011,"2,981.74",TLA,29-07-2011,56,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   21/7/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00055233,  FIG9502992,02-06-2011,01-08-2011,"44,165.46",GTS,05-08-2011,4,Settled,31-07-2014,000002139,CLOSED,2011-07-18,2011-08-12,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,    4/8/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00055233,  FIG9502993,02-06-2011,01-08-2011,"1,81,997.60",GTS,11-08-2011,10,Settled,31-07-2014,000002139,CLOSED,2011-07-18,2011-08-12,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   12/8/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4107168,03-06-2011,03-07-2011,426.91,TLA,23-08-2011,51,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   23/8/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4107169,03-06-2011,03-07-2011,"1,305.92",TLA,23-08-2011,51,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   23/8/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4107170,03-06-2011,03-07-2011,153.07,TLA,23-08-2011,51,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   23/8/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4107171,03-06-2011,03-07-2011,60.42,TLA,23-08-2011,51,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   23/8/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4107172,03-06-2011,03-07-2011,"2,004.30",TLA,23-08-2011,51,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   23/8/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4107173,03-06-2011,03-07-2011,662.71,TLA,23-08-2011,51,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   23/8/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4107174,03-06-2011,03-07-2011,545.41,TLA,23-08-2011,51,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   23/8/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4107175,03-06-2011,03-07-2011,"1,622.19",TLA,23-08-2011,51,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   23/8/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4107176,03-06-2011,03-07-2011,540.24,TLA,23-08-2011,51,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   23/8/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4107177,03-06-2011,03-07-2011,"6,211.52",TLA,23-08-2011,51,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   23/8/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4107178,03-06-2011,03-07-2011,269.63,TLA,23-08-2011,51,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   23/8/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4107179,03-06-2011,03-07-2011,"3,436.16",TLA,23-08-2011,51,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   23/8/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4107180,03-06-2011,03-07-2011,"2,981.74",TLA,23-08-2011,51,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   23/8/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4107181,03-06-2011,03-07-2011,792.96,TLA,23-08-2011,51,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   23/8/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4107182,03-06-2011,03-07-2011,475.78,TLA,23-08-2011,51,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   23/8/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4107827,06-06-2011,06-07-2011,525.55,TLA,23-08-2011,48,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   23/8/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4107828,06-06-2011,06-07-2011,54.59,TLA,23-08-2011,48,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   23/8/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4107829,06-06-2011,06-07-2011,180.94,TLA,23-08-2011,48,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   23/8/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4107830,06-06-2011,06-07-2011,134.46,TLA,23-08-2011,48,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   23/8/11,Paper invoice
Portugal,838,Unilever,2013-06-06,00045155,  FNL4108144,27-06-2011,27-07-2011,92.80,TLA,01-09-2011,36,Settled,31-07-2014,000008846,CLOSED,2011-07-18,2011-10-21,Q2,WRONGLY RAISED DISPUTE / INTERNAL REASON,2011-07-18,   30/8/11,Paper invoice
